OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
1619575,b'\x00\x01\xad\x10\x00\x00Lgd\xe6\xfb\\^\xc0\xa8[\xb3X\xf4\x9cC@Lgd\xe6\xfb\\^\xc0\xa8[\xb3X\xf4\x9cC@|\x01\x00\x00\x00Lgd\xe6\xfb\\^\xc0\xa8[\xb3X\xf4\x9cC@\xfe',201655668,SFO-2012CACDFNEU020526,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,NEU020526,,JOINES,,,,,,2012,9/15/2012,259,1441.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,1.0,B,39.226212,-121.452888,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County
1126046,b'\x00\x01\xad\x10\x00\x00\xb0\x19u\xe7\x08l]\xc0\xc8\xad\xfc\xde\x18\xfa@@\xb0\x19u\xe7\x08l]\xc0\xc8\xad\xfc\xde\x18\xfa@@|\x01\x00\x00\x00\xb0\x19u\xe7\x08l]\xc0\xc8\xad\xfc\xde\x18\xfa@@\xfe',1373493,CDF_1992_55_2221_626         ,NONFED,ST-CACDF,ST/C&L,USCABDU,San Bernardino Unit,CABDU,CDF - San Bernardino Unit,,626         ,,SPOT3                    ,,,,,,1992,9/3/1992,247,,Human,Missing data/not specified/undetermined,,,,,0.1,A,33.95388888,-117.68805555,MISSING/NOT SPECIFIED,CA,,,
282347,b'\x00\x01\xad\x10\x00\x00\xdc\x97\xa71\t\xed^\xc0\xd8\x0f\x87\xf8I\x8bD@\xdc\x97\xa71\t\xed^\xc0\xd8\x0f\x87\xf8I\x8bD@|\x01\x00\x00\x00\xdc\x97\xa71\t\xed^\xc0\xd8\x0f\x87\xf8I\x8bD@\xfe',287802,W-463782,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,57,,A50S,PINECK5,,,,,,2004,6/26/2004,178,1508.0,Human,Arson/incendiarism,,6/26/2004,178.0,1540.0,0.1,A,41.0882,-123.7037,BIA,CA,,,
143319,b'\x00\x01\xad\x10\x00\x004\xfb\xd8d\xba\xac]\xc0\xa8\xfb\x7f\x90\xfdIA@4\xfb\xd8d\xba\xac]\xc0\xa8\xfb\x7f\x90\xfdIA@|\x01\x00\x00\x004\xfb\xd8d\xba\xac]\xc0\xa8\xfb\x7f\x90\xfdIA@\xfe',144743,FS-371314,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,44,,0000,DASH,,,,,,2001,6/1/2001,152,1658.0,Human,Equipment and vehicle use,,6/1/2001,152.0,1720.0,0.1,A,34.57805556,-118.69888889,USFS,CA,,,
282879,b'\x00\x01\xad\x10\x00\x00\xe0q\xb7\x0f\x0c\xea^\xc0\xd8u~\xdd\xab\x84D@\xe0q\xb7\x0f\x0c\xea^\xc0\xd8u~\xdd\xab\x84D@|\x01\x00\x00\x00\xe0q\xb7\x0f\x0c\xea^\xc0\xd8u~\xdd\xab\x84D@\xfe',288336,W-541818,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,29,,DGD4,AGG #1,,,,,,2007,5/27/2007,147,440.0,Human,Debris and open burning,,5/27/2007,147.0,1009.0,1.0,B,41.0365,-123.657,TRIBAL,CA,,,
1877823,"b'\x00\x01\xad\x10\x00\x00,\xa4\xb7\xd0\x99\x14]\xc0\x80{5\x121\x0bA@,\xa4\xb7\xd0\x99\x14]\xc0\x80{5\x121\x0bA@|\x01\x00\x00\x00,\xa4\xb7\xd0\x99\x14]\xc0\x80{5\x121\x0bA@\xfe'",300341859,SFO-2010-CACDFBDU009856,NONFED,ST-CACDF,ST/C&L,USCABDU,San Bernardino Unit,CABDU,CDF - San Bernardino Unit,448684,009856,,SAGE,,,,,,2010,8/25/2010,237,1442.0,Natural,Natural,,8/25/2010,237.0,1711.0,1.0,B,34.08744,-116.3219,STATE OR PRIVATE,CA,SAN BERNARDINO,6071.0,San Bernardino County
1603506,b'\x00\x01\xad\x10\x00\x00\x9c\x87\xd0\xc489^\xc08Z\x1c\xd56iC@\x9c\x87\xd0\xc489^\xc08Z\x1c\xd56iC@|\x01\x00\x00\x00\x9c\x87\xd0\xc489^\xc08Z\x1c\xd56iC@\xfe',201625625,SFO-2012CACDFAEU005686,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,AEU005686,,MARSHALL GRADE MIDDLE GAR,,,,,,2012,3/12/2012,72,1730.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.01,A,38.821991,-120.894103,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County
2256360,b'\x00\x01\xad\x10\x00\x00\xe8\xfc_\x9e\xc3w^\xc0XsQ\xde\xdb\xe4C@\xe8\xfc_\x9e\xc3w^\xc0XsQ\xde\xdb\xe4C@|\x01\x00\x00\x00\xe8\xfc_\x9e\xc3w^\xc0XsQ\xde\xdb\xe4C@\xfe',400597401,SFO-2020CACDFBTU000522,NONFED,ST-NASF,ST/C&L,USCABTU,Butte Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BTU000522,,HICKS LN / CABALLO WAY,,,,,,2020,5/10/2020,131,1622.0,Human,Debris and open burning,,,,,1.4,B,39.787965,-121.871328,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County
1877500,b'\x00\x01\xad\x10\x00\x00\\\xc3>\xc7\xc8\x9d]\xc0\xd0\xc0\xe3\xd6\x02\x8eA@\\\xc3>\xc7\xc8\x9d]\xc0\xd0\xc0\xe3\xd6\x02\x8eA@|\x01\x00\x00\x00\\\xc3>\xc7\xc8\x9d]\xc0\xd0\xc0\xe3\xd6\x02\x8eA@\xfe',300340146,2014CAIRS26001927,NONFED,ST-CACDF,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,559362,143048,,,,,,,,2014,9/11/2014,254,1709.0,Human,Misuse of fire by a minor,Minor,,,,1.27,B,35.10946661,-118.46539185,MISSING/NOT SPECIFIED,CA,,,
2243119,b'\x00\x01\xad\x10\x00\x00\xdc\xcar\x0f\xf2\r]\xc0\x90\xda\xea\xfd\xbc\xd7@@\xdc\xcar\x0f\xf2\r]\xc0\x90\xda\xea\xfd\xbc\xd7@@|\x01\x00\x00\x00\xdc\xcar\x0f\xf2\r]\xc0\x90\xda\xea\xfd\xbc\xd7@@\xfe',400582255,SFO-2020CACDFRRU013067,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,RRU013067,,AVE 50   INDO,,,,,,2020,10/11/2020,285,1852.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.1,A,33.68546,-116.217911,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County
1134046,b'\x00\x01\xad\x10\x00\x00D>\xe9#4^]\xc0\xd8\xe0\x8a\xec\x8c\xfc@@D>\xe9#4^]\xc0\xd8\xe0\x8a\xec\x8c\xfc@@|\x01\x00\x00\x00D>\xe9#4^]\xc0\xd8\xe0\x8a\xec\x8c\xfc@@\xfe',1384016,SFO-2007CACDFRRU012569,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,012569      ,,63RD AV  PEDL            ,,,,,,2007,2/8/2007,39,1604.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,33.97305555,-117.47194444,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County
1114195,b'\x00\x01\xad\x10\x00\x00\x04\x1bs\xde\x8cD^\xc0H\xd8Le\xa1zC@\x04\x1bs\xde\x8cD^\xc0H\xd8Le\xa1zC@|\x01\x00\x00\x00\x04\x1bs\xde\x8cD^\xc0H\xd8Le\xa1zC@\xfe',1358487,SFO-2007CACDFNEU009853,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,009853      ,,WRIGHT                   ,,,,,,2007,5/17/2007,137,1703.0,Human,Debris and open burning,,,,,0.1,A,38.95805555,-121.07111111,MISSING/NOT SPECIFIED,CA,PLACER,6061.0,Placer County
1181750,b'\x00\x01\xad\x10\x00\x00\xb4\xa5\xc9\x1d\xfah]\xc0\xd8gn\xf5\x84+A@\xb4\xa5\xc9\x1d\xfah]\xc0\xd8gn\xf5\x84+A@|\x01\x00\x00\x00\xb4\xa5\xc9\x1d\xfah]\xc0\xd8gn\xf5\x84+A@\xfe',1433954,FS-1492327,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,204,14714,EK13,BUICK,,,,,,2010,10/12/2010,285,140.0,Human,Equipment and vehicle use,,10/12/2010,285.0,845.0,0.1,A,34.34,-117.640278,USFS,CA,071,6071.0,San Bernardino County
1789435,b'\x00\x01\xad\x10\x00\x00\x84\x15\xb0\x15\x1b@^\xc0\xc8\x86\x96+\xf2\xebD@\x84\x15\xb0\x15\x1b@^\xc0\xc8\x86\x96+\xf2\xebD@|\x01\x00\x00\x00\x84\x15\xb0\x15\x1b@^\xc0\xc8\x86\x96+\xf2\xebD@\xfe',300201919,FS-6346772,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,020,CA-MDF-217,,HOLE 2,,,,,,2015,6/9/2015,160,2002.0,Natural,Natural,,6/11/2015,162.0,2051.0,0.1,A,41.84333333,-121.00166667,USFS,CA,049,6049.0,Modoc County
1109698,b'\x00\x01\xad\x10\x00\x00\x1c1\x08\x19\xd9a^\xc0\xe0\x12LD^\xb5C@\x1c1\x08\x19\xd9a^\xc0\xe0\x12LD^\xb5C@|\x01\x00\x00\x00\x1c1\x08\x19\xd9a^\xc0\xe0\x12LD^\xb5C@\xfe',1352243,CDF_1993_54_2215_281         ,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,281         ,,PALERMO SERIES           ,,,,,,1993,6/29/1993,180,,Human,Equipment and vehicle use,,,,,2.0,B,39.41694444,-121.52888888,MISSING/NOT SPECIFIED,CA,,,
1059013,b'\x00\x01\xad\x10\x00\x00\xf0~\xde\x7f\xe4+]\xc0`\xf8~\x93\xbbk@@\xf0~\xde\x7f\xe4+]\xc0`\xf8~\x93\xbbk@@|\x01\x00\x00\x00\xf0~\xde\x7f\xe4+]\xc0`\xf8~\x93\xbbk@@\xfe',1271710,FS-1428401,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,76,430,BE0C,BUS,,,,,,2005,9/2/2005,245,945.0,Human,Equipment and vehicle use,,9/2/2005,245.0,955.0,0.1,A,32.84166667,-116.68583333,STATE OR PRIVATE,CA,,,
1114770,b'\x00\x01\xad\x10\x00\x00\x10\xb4M\x1a\xb8f^\xc0\x08Y\x84\x9f\x0e\x93C@\x10\xb4M\x1a\xb8f^\xc0\x08Y\x84\x9f\x0e\x93C@|\x01\x00\x00\x00\x10\xb4M\x1a\xb8f^\xc0\x08Y\x84\x9f\x0e\x93C@\xfe',1359202,SFO-2005CACDFNEU014487,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,014487      ,,LEVEE FIRE               ,,,,,,2005,8/22/2005,234,21.0,Human,Arson/incendiarism,,8/22/2005,234.0,30.0,0.1,A,39.14888888,-121.605,MUNICIPAL/LOCAL,CA,YUBA,6115.0,Yuba County
1871951,b'\x00\x01\xad\x10\x00\x00\x00\xf5rG\xfb~^\xc0\xc8\xd0\x0b\xf3u\xd9B@\x00\xf5rG\xfb~^\xc0\xc8\xd0\x0b\xf3u\xd9B@|\x01\x00\x00\x00\x00\xf5rG\xfb~^\xc0\xc8\xd0\x0b\xf3u\xd9B@\xfe',300313163,2015CAIRS27892741,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,529357,003607,,DUBLIN,,,,,,2015,6/8/2015,159,1516.0,Human,Missing data/not specified/undetermined,,6/8/2015,159.0,1551.0,1.0,B,37.698917,-121.9841,STATE OR PRIVATE,CA,,,
1137875,b'\x00\x01\xad\x10\x00\x00\x140\xe6\x86\xfda]\xc0`\xf6 \xae\xa3\xf0@@\x140\xe6\x86\xfda]\xc0`\xf6 \xae\xa3\xf0@@|\x01\x00\x00\x00\x140\xe6\x86\xfda]\xc0`\xf6 \xae\xa3\xf0@@\xfe',1388407,CDF_1994_55_2225_12965       ,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,12965       ,,LOCAL                    ,,,,,,1994,6/12/1994,163,,Human,Equipment and vehicle use,,,,,1.0,B,33.88,-117.53111111,MISSING/NOT SPECIFIED,CA,,,
2129708,b'\x00\x01\xad\x10\x00\x00<+BGQ\x88^\xc0\xb8\xd9\xe5\xe9\t\xd9B@<+BGQ\x88^\xc0\xb8\xd9\xe5\xe9\t\xd9B@|\x01\x00\x00\x00<+BGQ\x88^\xc0\xb8\xd9\xe5\xe9\t\xd9B@\xfe',400414970,SFO-2007CACDFSCU071080,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU071080,,,,,,,,2007,6/19/2007,170,1142.0,Human,Misuse of fire by a minor,Minor,,,,0.1,A,37.69562,-122.129974,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County
34990,b'\x00\x01\xad\x10\x00\x00\xec\xca3\xd1\xb5\xbc^\xc0($\xda\xa7\x06\xfaD@\xec\xca3\xd1\xb5\xbc^\xc0($\xda\xa7\x06\xfaD@|\x01\x00\x00\x00\xec\xca3\xd1\xb5\xbc^\xc0($\xda\xa7\x06\xfaD@\xfe',35173,FS-1476373,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,13,02,EK1W,SCORPION,,,,,,2009,5/30/2009,150,2000.0,Natural,Natural,,5/31/2009,151.0,1200.0,0.1,A,41.95333333,-122.94861111,USFS,CA,93,6093.0,Siskiyou County
1126350,b'\x00\x01\xad\x10\x00\x00 ?\xc4\x01\x12P]\xc0\xb8\xca5\xcd\x07AA@ ?\xc4\x01\x12P]\xc0\xb8\xca5\xcd\x07AA@|\x01\x00\x00\x00 ?\xc4\x01\x12P]\xc0\xb8\xca5\xcd\x07AA@\xfe',1373811,CDF_1993_55_2221_884         ,NONFED,ST-CACDF,ST/C&L,USCABDU,San Bernardino Unit,CABDU,CDF - San Bernardino Unit,,884         ,,PETERSON                 ,,,,,,1993,10/24/1993,297,,Human,Missing data/not specified/undetermined,,,,,1.0,B,34.50805555,-117.25111111,MISSING/NOT SPECIFIED,CA,,,
1966030,"b'\x00\x01\xad\x10\x00\x00\x84,\xd2\xc4{\xfe]\xc0p\xe2\x0c\xb4q\x80B@\x84,\xd2\xc4{\xfe]\xc0p\xe2\x0c\xb4q\x80B@|\x01\x00\x00\x00\x84,\xd2\xc4{\xfe]\xc0p\xe2\x0c\xb4q\x80B@\xfe'",400091178,SFO-2016CACDFMMU014057,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MMU014057,,CAMINO,,,,,,2016,7/18/2016,200,910.0,Human,Missing data/not specified/undetermined,,7/18/2016,200.0,934.0,1.0,B,37.003475,-119.976317,MISSING/NOT SPECIFIED,CA,MADERA,6039.0,Madera County
1566879,b'\x00\x01\xad\x10\x00\x00\xbcMB\x93\xab\xf5^\xc0\xd8\xc6\xb6\xb1\xfe\xf0D@\xbcMB\x93\xab\xf5^\xc0\xd8\xc6\xb6\xb1\xfe\xf0D@|\x01\x00\x00\x00\xbcMB\x93\xab\xf5^\xc0\xd8\xc6\xb6\xb1\xfe\xf0D@\xfe',201434356,FS-1508138,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,040,51 04,G76V,POWER,,,,,,2012,9/11/2012,255,1100.0,Human,Power generation/transmission/distribution,,9/11/2012,255.0,1539.0,0.1,A,41.88277778,-123.83861111,USFS,CA,015,6015.0,Del Norte County
120680,b'\x00\x01\xad\x10\x00\x00\xcc\x90\x8c\xfd\xae\xca^\xc0\xa8r\x89yO\xe2D@\xcc\x90\x8c\xfd\xae\xca^\xc0\xa8r\x89yO\xe2D@|\x01\x00\x00\x00\xcc\x90\x8c\xfd\xae\xca^\xc0\xa8r\x89yO\xe2D@\xfe',121900,FS-346950,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,108,,1900,WALKER #2,,,,,,1999,8/10/1999,222,2000.0,Natural,Natural,,8/12/1999,224.0,1500.0,0.3,B,41.76805556,-123.16694444,USFS,CA,,,
2117022,b'\x00\x01\xad\x10\x00\x00<\n\xc8x#6^\xc0@5\xcb\xc3\x94\xe2B@<\n\xc8x#6^\xc0@5\xcb\xc3\x94\xe2B@|\x01\x00\x00\x00<\n\xc8x#6^\xc0@5\xcb\xc3\x94\xe2B@\xfe',400387918,SFO-2018CACDFTCU008662,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU008662,,,,,,,,2018,5/29/2018,149,1601.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.02,A,37.77017,-120.845928,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County
1634235,b'\x00\x01\xad\x10\x00\x00x3\xd4\xa2\xea\x94]\xc0\xb0\xac\xe1Mw\x7fA@x3\xd4\xa2\xea\x94]\xc0\xb0\xac\xe1Mw\x7fA@|\x01\x00\x00\x00x3\xd4\xa2\xea\x94]\xc0\xb0\xac\xe1Mw\x7fA@\xfe',201757869,CDF_2012_20706622,NONFED,ST-CACDF,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,121451,,,,,,,,2012,5/15/2012,136,2050.0,Human,Misuse of fire by a minor,Minor,,,,0.01,A,34.99583333,-118.32683333,MISSING/NOT SPECIFIED,CA,,,
97919,b'\x00\x01\xad\x10\x00\x00\xa4t\x9a\x19~!]\xc0\xd0\xcb\x11g\xc2e@@\xa4t\x9a\x19~!]\xc0\xd0\xcb\x11g\xc2e@@|\x01\x00\x00\x00\xa4t\x9a\x19~!]\xc0\xd0\xcb\x11g\xc2e@@\xfe',98990,FS-323868,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,51,,,EDDIE,,,,,,1997,7/20/1997,201,110.0,Human,Arson/incendiarism,,7/20/1997,201.0,129.0,0.2,A,32.795,-116.52333333,USFS,CA,,,
2258304,b'\x00\x01\xad\x10\x00\x00\xa4\xb9\x84_\x046^\xc0`\xadd\xde\xa2[C@\xa4\xb9\x84_\x046^\xc0`\xadd\xde\xa2[C@|\x01\x00\x00\x00\xa4\xb9\x84_\x046^\xc0`\xadd\xde\xa2[C@\xfe',400599653,SFO-2020CACDFAEU003340,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU003340,,48 DSP MISSOURI FLAT DIAM,,,,,,2020,11/4/2020,309,1119.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.715913,-120.84403,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County
191628,b'\x00\x01\xad\x10\x00\x00`\x1b\xe6;\xe0\xec^\xc0h\xd2|!\xa6\x8aD@`\x1b\xe6;\xe0\xec^\xc0h\xd2|!\xa6\x8aD@|\x01\x00\x00\x00`\x1b\xe6;\xe0\xec^\xc0h\xd2|!\xa6\x8aD@\xfe',194074,W-462479,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,48,,,NORTON,,,,,,1999,6/24/1999,175,1930.0,Human,Arson/incendiarism,,6/24/1999,175.0,2047.0,0.2,A,41.0832,-123.7012,BIA,CA,,,
2243046,b'\x00\x01\xad\x10\x00\x000we\xcb\xbd3]\xc0`\x08\xed\xcd\x96\x82@@0we\xcb\xbd3]\xc0`\x08\xed\xcd\x96\x82@@|\x01\x00\x00\x000we\xcb\xbd3]\xc0`\x08\xed\xcd\x96\x82@@\xfe',400582182,SFO-2020CACDFMVU000893,NONFED,ST-NASF,ST/C&L,USCAMVU,San Diego Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU000893,,CERRO VISTA WY  RAMONA_ES,,,,,,2020,6/22/2020,174,118.0,Human,Arson/incendiarism,,,,,1.0,B,33.020232,-116.808471,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County
216014,b'\x00\x01\xad\x10\x00\x00\xb4Ks\x0f\xcf6]\xc0\xf0jg\xa2\xcc\x8cA@\xb4Ks\x0f\xcf6]\xc0\xf0jg\xa2\xcc\x8cA@|\x01\x00\x00\x00\xb4Ks\x0f\xcf6]\xc0\xf0jg\xa2\xcc\x8cA@\xfe',219195,W-26751,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D842,PARADISE,,,,,,1994,1/2/1994,2,1657.0,Human,Arson/incendiarism,,1/2/1994,2.0,1745.0,0.1,A,35.1,-116.8564,BLM,CA,,,
1634088,b'\x00\x01\xad\x10\x00\x00\x14\x95VAA\xf3]\xc0\xe0\xc0V\t\x96;A@\x14\x95VAA\xf3]\xc0\xe0\xc0V\t\x96;A@|\x01\x00\x00\x00\x14\x95VAA\xf3]\xc0\xe0\xc0V\t\x96;A@\xfe',201756767,CDF_2012_20813719,NONFED,ST-CACDF,ST/C&L,USCASBC,Santa Barbara County Fire Department,CASBC,Santa Barbara County Fire Department,,000788,,,,,,,,2012,7/19/2012,201,1244.0,Human,Power generation/transmission/distribution,,,,,1.0,B,34.46552106,-119.80087034,MISSING/NOT SPECIFIED,CA,,,
1957859,b'\x00\x01\xad\x10\x00\x00\x1c\xffb<\xbe1^\xc0@\x96\x19d\x02\xb6B@\x1c\xffb<\xbe1^\xc0@\x96\x19d\x02\xb6B@|\x01\x00\x00\x00\x1c\xffb<\xbe1^\xc0@\x96\x19d\x02\xb6B@\xfe',400082693,SFO-2016CACDFMMU013090,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MMU013090,,HINTON AV  DELHI,,,,,,2016,7/4/2016,186,2356.0,Human,Misuse of fire by a minor,Minor,7/5/2016,187.0,9.0,1.0,B,37.421953,-120.777249,MISSING/NOT SPECIFIED,CA,MERCED,6047.0,Merced County
2282719,b'\x00\x01\xad\x10\x00\x00<\x184\xd1 M]\xc00\x04\x80j\x89\xf1@@<\x184\xd1 M]\xc00\x04\x80j\x89\xf1@@|\x01\x00\x00\x00<\x184\xd1 M]\xc00\x04\x80j\x89\xf1@@\xfe',400627560,SFO-2020CACDFRRU010176,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,RRU010176,,LASSELLE ST  MOVA,,,,,,2020,8/11/2020,224,1223.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.25,A,33.887011,-117.20514,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County
17474,b'\x00\x01\xad\x10\x00\x00\xc8\xc7\xb6XF2]\xc0\xf8BL\x1f\xc0\x17A@\xc8\xc7\xb6XF2]\xc0\xf8BL\x1f\xc0\x17A@|\x01\x00\x00\x00\xc8\xc7\xb6XF2]\xc0\xf8BL\x1f\xc0\x17A@\xfe',17561,FS-1446974,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,78,24,B6UX,SLIDE,,,,,,2006,7/7/2006,188,1943.0,Natural,Natural,,7/10/2006,191.0,800.0,0.1,A,34.18555556,-116.78555556,USFS,CA,71,6071.0,San Bernardino County
1977040,b'\x00\x01\xad\x10\x00\x00\xf8\x8c\xde\x85:Z]\xc0\xb0/\xa4\xf3<\x04A@\xf8\x8c\xde\x85:Z]\xc0\xb0/\xa4\xf3<\x04A@|\x01\x00\x00\x00\xf8\x8c\xde\x85:Z]\xc0\xb0/\xa4\xf3<\x04A@\xfe',400102845,SFO-2016CACDFRRU089923,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,RRU089923,,ARMSTRONG,,,,,,2016,7/25/2016,207,1408.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,7/25/2016,207.0,1522.0,8.6,B,34.033115,-117.409834,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County
1134845,b'\x00\x01\xad\x10\x00\x00(fR}&&]\xc0h\xb2\xc7*v\xf8@@(fR}&&]\xc0h\xb2\xc7*v\xf8@@|\x01\x00\x00\x00(fR}&&]\xc0h\xb2\xc7*v\xf8@@\xfe',1384952,SFO-2008CACDFRRU053258,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,053258      ,,PAINTED 2                ,,,,,,2008,6/16/2008,168,1207.0,Human,Missing data/not specified/undetermined,,,,,1.0,B,33.94111111,-116.59611111,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County
95432,b'\x00\x01\xad\x10\x00\x00\x9c\xb3#\xda\x101^\xc0\xd8\xe2\n*UuC@\x9c\xb3#\xda\x101^\xc0\xd8\xe2\n*UuC@|\x01\x00\x00\x00\x9c\xb3#\xda\x101^\xc0\xd8\xe2\n*UuC@\xfe',96486,FS-321341,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,80,,,SCOUT,,,,,,1996,12/17/1996,352,1535.0,Human,Debris and open burning,,12/17/1996,352.0,2030.0,3.0,B,38.91666667,-120.76666667,STATE OR PRIVATE,CA,,,
